id,name,text,trans
0000000000000,プロデューサー,何かやることが残ってるとか……\nもしくは、何か話とか……？,[pre-translate]还有什么没做的事情吗……\n或者有什么想说的吗……？
4001060040150,灯織,いえ……\nファンレターを読んでいたら、こんな時間になっていて……,[pre-translate]没有……\n我在读粉丝来信，结果就这么晚了……
0000000000000,プロデューサー,うん、それなら家まで送っていくよ\n俺も帰るところだからさ,[pre-translate]嗯，那我送你回家吧\n我也正好要回去了
4001060040160,灯織,……すみません,[pre-translate]……对不起
0000000000000,プロデューサー,よし、じゃあ戸締まりだけ手伝ってくれ\n窓の鍵が閉まっているか見てもらえるかな,[pre-translate]好了，那你帮我检查一下门窗有没有关好\n能不能帮我看一下窗户的锁有没有锁好呢？
4001060040170,灯織,はい……！,[pre-translate]好的……！
4001060040180,灯織,──明日必ず返します,[pre-translate]──我明天一定还回去
0000000000000,プロデューサー,はは、大丈夫だよ\nその量は一晩じゃ読みきれないだろう？,[pre-translate]哈哈，没事的\n那么多信一晚上肯定看不完吧？
0000000000000,プロデューサー,ファンレター、じっくり読んでくれ,[pre-translate]好好看完粉丝来信吧
4001060040190,灯織,……ありがとうございます\nでも、真乃とめぐるにも早く読んでもらいたいですし……,[pre-translate]……谢谢你\n不过，我也想让真乃和梅露看看……
4001060040200,灯織,最近は、以前のように３人で読むこともできないので……,[pre-translate]最近，我们三个人也没法像以前那样一起读信了……
0000000000000,プロデューサー,ああ……\n忙しいもんな,"[pre-translate]啊啊……
真是忙啊"
4001060040210,灯織,はい\nとてもありがたいことです,"[pre-translate]是啊
真是太感激了"
0000000000000,少女,…………,[pre-translate]…………
0000000000000,少女,でも、もしかしたら、\n言わなくてよかったのかも,"[pre-translate]不过，也许，
不说也没关系吧"
0000000000000,少女,もう来られないって聞いて、\nイルミネのみんながうれしいはずないもんね,"[pre-translate]听说你已经不能来了，
Illumination的大家应该不会高兴吧"
0000000000000,少女,なんにも言わずに、なんにも変わらずに、\n笑顔でハイタッチ──……,"[pre-translate]什么都不说，什么都不变，
微笑着碰手──……"
0000000000000,少女,それでよかったんだよね,[pre-translate]那样就好了吧
0000000000000,少女,………………うん,[pre-translate]………………嗯
0000000000000,少女,うん！　あれでよかったんだ,"[pre-translate]嗯！
那样就好了呢"
0000000000000,少女,そうだよ\n変なこと言わなくてよかったあ……！,"[pre-translate]对啊
不说奇怪的话真是太好了……！"
0000000000000,少女,あー、よかった……！,[pre-translate]啊，太好了……！
4001060040220,灯織,色々相談して、通話を増やしているんです,[pre-translate]我们相互商量，增加了通话次数
0000000000000,プロデューサー,通話？,[pre-translate]通话？
4001060040230,灯織,仕事の話だとか、レッスンの話だとか、\nそれぞれの学校の話だとか……,"[pre-translate]工作的事情，还有练习的事情，
各自学校的事情……"
4001060040240,灯織,何時からと決めているわけじゃないんですけど\n３人で話す時間を作るようにしていて──,"[pre-translate]虽然没有决定从几点开始
但是我们会创造出三个人一起聊天的时间──"
0000000000000,少女,ファンレターの中だけは、\nいままでと変わらずにいよう,[pre-translate]在粉丝信中，就算只有这里，也要保持不变。
0000000000000,少女,なんにも変わらず、\n友達と一緒に応援していますよって書こう！,[pre-translate]写上「什么都没变，和朋友一起加油！」之类的话吧！
0000000000000,少女,いままでだって、私が感想を代筆していたんだもん\nこれからもそうすればいいんだ,[pre-translate]以前我也是代替大家写感想的呢，以后也可以这样做。
0000000000000,少女,新曲もふたりで聞いたよって書く\nライブもふたりで行ったよって書く,[pre-translate]写上我们两个一起听新歌，一起去看演唱会之类的话吧。
0000000000000,少女,うん、それがいい！,[pre-translate]嗯，这样就好了！
0000000000000,少女,真乃ちゃん、灯織ちゃん、めぐるちゃんを、\n悲しませたくないもん！,[pre-translate]真乃酱、灯织酱、梅露酱，不想让她们伤心！
0000000000000,プロデューサー,昔は、距離が人を分けてしまうものだったんだ\n引っ越しとか、転勤とか──,[pre-translate]以前，距离是分隔人们的东西。搬家、调动之类的事情。
0000000000000,プロデューサー,でも今は関係ないんだな\nいつでも繋がるツールがあるんだから,[pre-translate]但现在这已经不是问题了。因为有可以随时联系的工具。
4001060040250,灯織,そうですね、メッセもありますし……\nもちろん、直接会うに越したことはないんですが,[pre-translate]是啊，还有聊天软件……当然，能直接见面最好。
4001060040260,灯織,でも、会えない隙間は埋めてくれます,[pre-translate]但是，可以填补无法见面的空隙。
0000000000000,少女,……,[pre-translate]……
0000000000000,少女,返信来ない……ってか、\n既読にもならないし,[pre-translate]没有回信……甚至没有标记为已读。
0000000000000,少女,……遠くなっちゃったなあ,[pre-translate]……好像变得很远了。
0000000000000,少女,家は、すぐ隣なのに,[pre-translate]明明家就在隔壁。
info,game_event_communications/400106004.json,,
译者,,,
