id,name,text,trans
4001060010230,灯織,どうする……？\nみんなで一通ずつ読む？　それぞれで読む？,[pre-translate]怎么办……？\n大家一封一封地读吗？还是每个人都自己读？
4001060010240,めぐる,みんなで読みたい！\nいっぺんに開いちゃうのもったいないもん！,[pre-translate]我想一起读！\n一下子打开太可惜了！
4001060010250,めぐる,こうやって一緒にいられるの\n嬉しいよ,[pre-translate]这样在一起的感觉\n好开心啊
4001060010260,めぐる,わたしたちがイルミネになったあの日から,[pre-translate]从我们成为Illumination Stars的那一天起
4001060010270,めぐる,一緒にいるのが当たり前で……\n嬉しいな,[pre-translate]在一起就变得再自然不过了……\n好开心啊
4001060010280,灯織,……ずっと、当たり前にするんでしょ？,[pre-translate]……一直一直地，变得再自然不过吧？
4001060010290,真乃,うん……,[pre-translate]嗯……
4001060010300,真乃,ずっとずっと──……,[pre-translate]一直一直──……
info,game_event_communications/400106001.json,,
译者,turbo,,
