id,name,text,trans
0000000000000,プロデューサー,『絶対』が難しいことも,[pre-translate]“一定”这个词很难实现。
0000000000000,プロデューサー,わかってて、\nただ、言わないだけ,[pre-translate]明明知道，\n只是不说而已。
0000000000000,プロデューサー,言わないだけだったんだ,[pre-translate]只是不说而已。
0000000000000,少女,帰りに図書室、寄って……\n今日が返却日の本……ええと……,[pre-translate]回去的时候去一下图书馆……\n今天是还书日……嗯……
0000000000000,少女,あれ？\nなんだっけ、このペンケース……,[pre-translate]这个笔袋是什么来着……
0000000000000,少女,あ……,[pre-translate]啊……
0000000000000,少女,オーディオプレイヤーとイヤホン……,[pre-translate]音频播放器和耳机……
0000000000000,少女,こんなところにあったんだ……\n…………,[pre-translate]居然在这种地方……\n…………
0000000000000,少女,まだ電源つくじゃん\nやば,[pre-translate]还有电源开着呢\n糟糕
0000000000000,少女,Lが左で、Rが右……,[pre-translate]L是左，R是右……
0000000000000,少女,……………………,[pre-translate]……………………
0000000000000,少女,あ……,[pre-translate]啊……
0000000000000,少女,イルミネ…………,[pre-translate]伊露米娜…………
0000000000000,少女,…………………………,[pre-translate]…………………………
0000000000000,少女,ああ……\nやっぱりいいなあ……,"[pre-translate]啊啊……
果然还是很好听啊……"
0000000000000,off,……あー,[pre-translate]……啊
0000000000000,off,いいね……,[pre-translate]真不错啊……
0000000000000,off,うん、やっぱ新曲も最高……,[pre-translate]嗯，新歌也是最棒的……
0000000000000,少女,……………………,[pre-translate]……………………
0000000000000,少女,うん……好き……,[pre-translate]嗯……喜欢……
0000000000000,少女,大好き、だったなあ……,[pre-translate]一直都很喜欢呢……
0000000000000,off,や、ちょっと話すより聞こ？\nサビだよ、サビ,"[pre-translate]嗯，不如听副歌？
副歌部分"
0000000000000,off,ごめん,[pre-translate]对不起
0000000000000,少女,………………,[pre-translate]………………
0000000000000,少女,あー…………,[pre-translate]啊…………
0000000000000,少女,一生、親友だと思ってたんだけどなあ…………,[pre-translate]以为会是一生的好朋友的呢…………
0000000000000,少女,別に、もういいけど……,[pre-translate]没什么，已经没事了……
0000000000000,off,あー……,[pre-translate]啊……
0000000000000,off,うん,[pre-translate]嗯
0000000000000,off,やばい、サビも最高……,[pre-translate]太棒了，副歌也太好听了……
0000000000000,off,ふふっ………,[pre-translate]嘿嘿……
0000000000000,少女,………………,[pre-translate]………………
0000000000000,少女,え……,[pre-translate]诶……
0000000000000,少女,あ……\n電源、切れたか……,[pre-translate]啊……\n电源，关掉了吗……
0000000000000,少女,………………,[pre-translate]………………
0000000000000,少女,…………………………,[pre-translate]…………………………
0000000000000,少女,すごいな,[pre-translate]太厉害了
0000000000000,少女,あの日に戻ったみたいだった,[pre-translate]感觉回到了那一天
0000000000000,少女,知らなかった,[pre-translate]没想到歌声竟能连接时间
0000000000000,少女,歌って、時間を繋いでくれるんだ,[pre-translate]你的歌声，将时间连接在一起
0000000000000,少女,あの日に、戻れるんだ……,[pre-translate]回到了那一天……
info,game_event_communications/400106007.json,,
译者,,,
