id,name,text,trans
4001060060100,めぐる,また遊ぼうねって約束したから！,[pre-translate]因为我们约好了要再一起玩！
0000000000000,プロデューサー,そうか？\nじゃ、行こうか,[pre-translate]是吗？\n那我们走吧。
4001060060110,めぐる,うん！,[pre-translate]好的！
0000000000000,男子高生,ごめんね、レジ混んでた,[pre-translate]对不起，收银台排队了。
0000000000000,女子高生,ぜんぜん大丈夫だよー,[pre-translate]完全没关系的啦。
0000000000000,男子高生,サンキュ！\n……てか、いまなんか誰かと喋ってなかった？,[pre-translate]谢谢！……话说，刚才你没和别人聊天吗？
0000000000000,女子高生,そうそう、偶然ばったり会ったの,[pre-translate]对对，我们是偶然相遇的。
0000000000000,女子高生,昔の友達！,[pre-translate]是以前的朋友！
0000000000000,女子高生,中学の時のクラスメイトで……,[pre-translate]初中时的同班同学……
0000000000000,プロデューサー,………………,[pre-translate]………………
0000000000000,プロデューサー,今の声、めぐるにも聞こえただろうか,[pre-translate]刚才的声音，应该也被梅古露听到了吧。
0000000000000,プロデューサー,いや、気にしすぎか\n別に……普通の会話だ,[pre-translate]不，可能是我想太多了。只是普通的对话而已。
0000000000000,プロデューサー,……自分で思っていたより、\nあの言葉が引っかかっていたのかもしれない,[pre-translate]……可能比我自己想的更在意那句话吧。
0000000000000,番組ディレクター,本当、一緒にいることがすべてじゃないのよ,[pre-translate]真的，光是在一起并不是全部。
0000000000000,番組ディレクター,関係性が変化することなんてよくあること\n……でも、それを受け入れられないなら辛いわね,[pre-translate]关系会发生变化，这是很常见的事情……但是，如果不能接受这一点，会很痛苦的。
0000000000000,アナウンス,『本日の公演はすべて終了となります』\n『順番にご退場いただきますので、しばらくそのまま──』,[pre-translate]『本日的演出全部结束』\n『请按顺序离场，稍等片刻──』
0000000000000,プロデューサー,灯織,[pre-translate]灯织。
4001060060120,灯織,………………,[pre-translate]………………
0000000000000,プロデューサー,……灯織？,[pre-translate]……灯織？
4001060060130,灯織,あ……\nすみません、なんですか？,[pre-translate]啊……\n不好意思，有什么事吗？
0000000000000,プロデューサー,……客席の退場が始まる前に出ようか\nここの招待者スペースは通路になるみたいだから,[pre-translate]……在退场开始前离开吧\n这里的招待区好像会变成通道
4001060060140,灯織,……！\nはい、すぐに準備します,[pre-translate]……！\n好的，我马上准备
0000000000000,プロデューサー,ごめんな、ゆっくりできなくて,[pre-translate]抱歉，不能慢慢来了
4001060060150,灯織,いえ……！\nただ、余韻がすごくて……,[pre-translate]没关系……！\n只是，这个舞台的余韵太棒了……
4001060060160,灯織,こんなステージも作ろうと思えば作れるんだって,[pre-translate]如果想要，也可以做出这样的舞台呢
4001060060170,灯織,……今日勉強したことを、\n絶対イルミネのステージに活かします,[pre-translate]……今天学到的东西，\n一定会应用到Illumination的舞台上
0000000000000,プロデューサー,……ああ、そうしよう,[pre-translate]……嗯，就这么做吧
0000000000000,プロデューサー,憧れに向かって歩みはじめて、\nでもそれだけでは進めない現実も知って,[pre-translate]向着憧憬前进，\n但也知道单靠这份憧憬是不够的
0000000000000,プロデューサー,ただ純粋に憧れていた日の自分とは\n変わったのかもしれない,[pre-translate]也许，和只是单纯地憧憬的自己相比，\n已经有所改变了吧
0000000000000,プロデューサー,……何も変わっていないように見えても、\n少しずつ変わっているのだろうと思う,[pre-translate]……即使看起来好像什么都没变，\n但我想，一定是在慢慢地改变着
0000000000000,プロデューサー,きっと、いろいろなことが,[pre-translate]肯定是，各种各样的事情都在改变着吧
4001060060180,灯織,──お泊り会、今回で何回目だっけ,[pre-translate]──这次的宿泊会是第几次来着？
4001060060190,真乃,……,[pre-translate]……
4001060060200,真乃,……特別回とか突発回とか、\nそういうのも含めたら……えっと……,"[pre-translate]……特别回啊突发回啊，
这些也算的话……那个……"
4001060060210,灯織,……それなら、オンラインお泊り会も数に含む？,[pre-translate]……那的话，网上的宿营会算在内吗？
4001060060220,灯織,あれはほぼ普通の通話だったけど,[pre-translate]那个基本上就是普通的通话啦。
4001060060230,真乃,みんな、寝る時に切っちゃったもんね……,[pre-translate]大家睡觉的时候都挂了电话呢……
4001060060231,真乃＆灯織,ふふ……,[pre-translate]嘿嘿……
4001060060240,真乃,『今日はみんなでお泊まり会の予定です』,[pre-translate]『今天大家一起宿营哦』
4001060060250,真乃,『オフの日を合わせてくださって\n本当にありがとうございました』,[pre-translate]『非常感谢能够抽出时间来参加』
0000000000000,プロデューサー,お、満喫してるな\nよかったよかった……,"[pre-translate]哦，看起来玩得很开心啊。
太好了太好了……"
0000000000000,プロデューサー,彼女たちを過保護に守るだけじゃなく,"[pre-translate]不仅是保护她们，
也要看着她们重要的东西以各种方式，
缓慢地改变……"
0000000000000,プロデューサー,彼女たちの大事なものが、いろんなかたちに、\nゆるやかに変わっていくことを……一番近くで見て,"[pre-translate]即使这样，也要一起走下去，
相信她们没问题。"
0000000000000,プロデューサー,それでも大丈夫だと、一緒に歩んでいく,"[pre-translate]制作人的工作，
就是这样的吧。"
0000000000000,プロデューサー,プロデューサーとは、\nそういう仕事なのだろうかとも思う,[pre-translate]…………！
4001060060251,一同,…………！,"[pre-translate]怎么样！？
虽然不是大笑，但是……！"
4001060060260,めぐる,どう！？\n大笑いってわけじゃないんだけど……！,"[pre-translate]一直以来……总感觉……！？
没有变得轻松……！？"
4001060060270,めぐる,ずっと……なんかこう……！\nゆるーい気持ちにならない……！？,[pre-translate]虽然不知道为什么……
4001060060280,灯織,きつねどん……\nちょっと、おとぼけすぎ……,"[pre-translate]小狐狸啊……
你也太天真了吧……"
4001060060290,真乃,たぬきどんも急に踊りだすから……ふふっ,[pre-translate]貉狸也突然跳起舞来……嘻嘻
4001060060300,めぐる,ね！\nなんか癖になっちゃうんだよねー……！,"[pre-translate]对啊！
总觉得这个习惯上瘾了呢……！"
4001060060310,めぐる,このまま第３話も再生しちゃっていい？\n次はたぬきどんが山登りする話でね──……,"[pre-translate]这样播放第三话也可以吗？
下一话是关于貉狸爬山的故事哦──……"
0000000000000,プロデューサー,この手紙も……\n……よし、問題なし,"[pre-translate]这封信也……
……好的，没问题。"
0000000000000,プロデューサー,次は……,[pre-translate]接下来是……
4001060060320,めぐる,消すよー！\nおやすみー！,"[pre-translate]删除啦！
晚安啦！"
4001060060321,真乃＆灯織,おやすみなさい,[pre-translate]晚安
0000000000000,プロデューサー,ん、今ので最後か……,[pre-translate]嗯，现在结束了吧……
0000000000000,プロデューサー,といっても紙袋いっぱいだし、\n持ち帰るのは大変だよな,"[pre-translate]不过这么多信纸，
带回去也很麻烦啊。"
0000000000000,プロデューサー,そろそろデータ化して送ることも考えるべきか……\nうーん……,"[pre-translate]是不是应该考虑把它们数字化并发送呢……
嗯……"
0000000000000,プロデューサー,時の流れは早くて,[pre-translate]时间过得真快啊。
0000000000000,プロデューサー,最近、流れ星の封筒を見かけないなとか,[pre-translate]最近好像也没看到流星信封了呢。
0000000000000,プロデューサー,そういうことを考える余裕もなかなかなくて,[pre-translate]也没什么时间去考虑这些事情。
4001060060330,めぐる,ねぇ……\n真乃、灯織……,"[pre-translate]嘿……
真乃，灯織……"
4001060060340,真乃,うん……？,[pre-translate]嗯……？
4001060060350,灯織,何……？,[pre-translate]怎么了……？
4001060060360,めぐる,こうやって一緒にいられるの \n嬉しいよ,[pre-translate]能够这样在一起真是太好了。
4001060060370,めぐる,わたしたちがイルミネになったあの日から,[pre-translate]从我们成为Illuminage的那一天起，我们就一直在一起了。
4001060060380,めぐる,一緒にいるのが当たり前で……\n嬉しいな,[pre-translate]在一起变得理所当然了……真是太好了。
4001060060390,灯織,……ずっと、当たり前にするんでしょ？,[pre-translate]……一直这样理所当然下去吧。
4001060060400,真乃,うん……,[pre-translate]嗯……
4001060060410,真乃,ずっとずっと当たり前で……,[pre-translate]一直一直地理所当然下去……
4001060060420,真乃,いられますように──……,[pre-translate]愿我们能一直这样下去……
info,game_event_communications/400106006.json,,
译者,,,
